department,system,maintenance,machine_room,address,cabinet,name,model,producer,type,serial_number,power_supply,versions,manage_ip,,remarks,heap_number,grade,form
网络部,市民中心,在维,红塔六楼IDC,深圳市市民中心,C33,203.175.147.241(O-S-CE5855-1),HUAWEI CE5855-48T4S2Q-EI,华为,网络,2102350GTUDMK6000013,,Version 8.150 (CE5855EI V200R002C50SPC800),203.175.147.241,,,1,二级,外网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,资源中心A24,203.175.147.239(O-S-239),Quidway S5300,华为,网络,2102350GTUDMK6000013,,Version 5.30 (S5300 V100R003C00SPC301),203.175.147.239,,,1,二级,外网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,资源中心W02,203.175.147.238(O-S-2948-238),WS-C2948G-GE-TX,华为,网络,JAE10181B14,,Version 8.3(2)GLX,203.175.147.238,,,1,二级,外网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,资源中心A30,203.175.147.237(O-S-237),Quidway S5300,华为,网络,JAE10181B14,,Version 5.30 (S5300 V100R003C00SPC301),203.175.147.237,,,1,二级,外网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,资源中心W02,203.175.147.235（O-S-3600-12）,S3600-28TP-SI,H3C,网络,210235A10RH094000244,,"Version 3.10, Release 1602P01",203.175.147.235,,,1,,外网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,N04,172.92.254.1（核心1-I-C-zyzx-1）,Quidway S9312,华为,网络,020LKTD097000220,单路,Version 5.50 (S9300 V100R002C00SPC200),172.92.254.1,（电信）原厂维保，2020-10-31,,1,一级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,H12,172.92.253.7（I-A-zyzx-7）,Quidway S5300,华为,网络,020LKTD097000220,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.7,,,1,二级,办公网
网络部,资源中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,N02,172.92.253.62  （服务器区2汇聚-I-R-zyzx-1）,S5328C-EI-24S,华为,网络,2.10E+19,,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.62 ,,华为已在处理维保信息,1,一级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,H06,172.92.253.6（I-A-zyzx-6）,S5328C-EI-24S,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.6,,,1,二级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,G30,172.92.253.5（I-A-zyzx-5）,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.5,,,1,二级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,G24,172.92.253.4（I-A-zyzx-4）,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.4,,,1,二级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,G18,172.92.253.3（I-A-zyzx-3）,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.3,,,1,二级,办公网
网络部,市民中心,在维,电子资源中心IDC机房,深圳市城市数字资源中心,G12,172.92.253.2（I-A-zyzx-2）,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.2,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,二楼西配线间,172.92.253.198(I-A-zyzx-2FX1),Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.198,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,二楼东配线间,172.92.253.197(I-A-zyzx-2FD1),S5352C-EI,华为,网络,2.10E+19,单路,Version 5.70 (S5300 V100R005C01),172.92.253.197,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,一楼西配线间,172.92.253.196(I-A-zyzx-1FX2),Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.196,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,一楼西配线间,172.92.253.195(I-A-zyzx-1FX1),Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.195,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,一楼东配线间,172.92.253.194(I-A-zyzx-1FD2),Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.194,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,一楼东配线间,172.92.253.193(I-A-zyzx-1FD1),Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.193,,,1,二级,办公网
网络部,市民中心,在维,资源中心,深圳市城市数字资源中心,G06,172.92.253.1（I-A-zyzx-1）,Quidway S5300,华为,网络,2.10E+19,单路,Version 5.30 (S5300 V100R002C02SPC100),172.92.253.1,,,1,二级,办公网
网络部,市民中心,在维,大中华,深圳市大中华国际交易广场,大中华11楼,172.18.254.74(I-DaZhongHua),Catalyst 4000,华为,网络,FOX11090SGW,,"Version 12.2(25)EWA8, RELEASE SOFTWARE (fc1)",172.18.254.74,,,1,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.214(I-11FD1M-3),S5730-68C-SI-AC,华为,网络,21980107133GK6000217/21980107133GK6000159/21980107133GK6000054,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.214,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.214(I-11FD1M-3),S5730-68C-SI-AC,华为,网络,21980107133GK6000217/21980107133GK6000159/21980107133GK6000054,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.214,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.214(I-11FD1M-3),S5730-68C-SI-AC,华为,网络,21980107133GK6000217/21980107133GK6000159/21980107133GK6000054,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.214,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计十一楼,172.18.253.211(I-11FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000147/21980107133GK6000042/21980107133GK6000199,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.211,,,4,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计十一楼,172.18.253.211(I-11FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000147/21980107133GK6000042/21980107133GK6000199,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.211,,,4,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计十一楼,172.18.253.211(I-11FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000147/21980107133GK6000042/21980107133GK6000199,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.211,,,4,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计十一楼,172.18.253.211(I-11FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000147/21980107133GK6000042/21980107133GK6000199,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.211,,,4,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.210(I-9FD1M-9),S5730-68C-SI-AC,华为,网络,21980107133GK6000679,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.210,,,1,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.208(I-9FD1M-7),S5730-68C-SI-AC,华为,网络,21980107133GK6000271/21980107133GK6000102,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.208,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.208(I-9FD1M-7),S5730-68C-SI-AC,华为,网络,21980107133GK6000271/21980107133GK6000102,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.208,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.206(I-9FD1M-5),S5730-68C-SI-AC,华为,网络,21980107133GK6000186/21980107133GK6000013,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.206,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.206(I-9FD1M-5),S5730-68C-SI-AC,华为,网络,21980107133GK6000186/21980107133GK6000013,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.206,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.204(I-9FD1M-3),S5730-68C-SI-AC,华为,网络,21980107133GK6000046/21980107133GK6000031,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.204,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.204(I-9FD1M-3),S5730-68C-SI-AC,华为,网络,21980107133GK6000046/21980107133GK6000031,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.204,,,2,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.201(I-9FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000040/21980107133GK6000121/21980107133GK6000219,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.201,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.201(I-9FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000040/21980107133GK6000121/21980107133GK6000219,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.201,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,统计九楼,172.18.253.201(I-9FD1M),S5730-68C-SI-AC,华为,网络,21980107133GK6000040/21980107133GK6000121/21980107133GK6000219,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.201,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼8#,172.18.253.180(I-1FD5M),S5730-68C-SI-AC,华为,网络,21980107133GK6000164/21980107133GK6000266/21980107133GK6000105,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.180,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼8#,172.18.253.180(I-1FD5M),S5730-68C-SI-AC,华为,网络,21980107133GK6000164/21980107133GK6000266/21980107133GK6000105,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.180,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼8#,172.18.253.180(I-1FD5M),S5730-68C-SI-AC,华为,网络,21980107133GK6000164/21980107133GK6000266/21980107133GK6000105,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.180,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼7#,172.18.253.170(I-1FD7M),S5730-68C-SI-AC,华为,网络,21980107133GK6000254/21980107133GK6000514/21980107133GK6000402,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.170,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼7#,172.18.253.170(I-1FD7M),S5730-68C-SI-AC,华为,网络,21980107133GK6000254/21980107133GK6000514/21980107133GK6000402,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.170,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼7#,172.18.253.170(I-1FD7M),S5730-68C-SI-AC,华为,网络,21980107133GK6000254/21980107133GK6000514/21980107133GK6000402,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.170,,,3,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,1楼2#,172.18.253.120（I-1FD2M）,S5730-68C-SI-AC,华为,网络,21980107133GK6000116,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.120,,,1,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,南区地下二楼,I-D2FD1S,S5730-68C-SI-AC,华为,网络,21980107133GK6000178,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.11,,,1,,办公网
网络部,市民中心,在维,市民中心中区,深圳市市民中心,南区地下一楼,172.18.253.1（I-D1FD1S）,S5730-68C-SI-AC,华为,网络,21980107133GK6000429,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.253.1,,,1,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,2楼3#,172.18.251.7(I-2FD3E),S5730-68C-SI-AC,华为,网络,21980107133GK6000148/21980107133GK6000176,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.7,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,2楼3#,172.18.251.7(I-2FD3E),S5730-68C-SI-AC,华为,网络,21980107133GK6000148/21980107133GK6000176,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.7,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,2楼2#,172.18.251.4(I-2FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000247/21980107133GK6000367,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.4,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,2楼2#,172.18.251.4(I-2FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000247/21980107133GK6000367,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.4,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,1楼3#,172.18.251.3(I-1FD3E),S5730-68C-SI-AC,华为,网络,21980107133GK6000009,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.3,,,1,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,5楼2#,172.18.251.16(I-5FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000200/21980107133GK6000427,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.16,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,5楼2#,172.18.251.16(I-5FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000200/21980107133GK6000427,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.16,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,3楼3#,172.18.251.13(I-3FD3E),S5730-68C-SI-AC,华为,网络,21980107133GK6000158/21980107133GK6000533,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.13,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,3楼3#,172.18.251.13(I-3FD3E),S5730-68C-SI-AC,华为,网络,21980107133GK6000158/21980107133GK6000533,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.13,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,3楼2#,172.18.251.10(I-3FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000145/21980107133GK6000250,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.10,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,3楼2#,172.18.251.10(I-3FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000145/21980107133GK6000250,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.10,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,1楼2#,172.18.251.1(I-1FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000504/21980107133GK6000177,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.1,,,2,,办公网
网络部,市民中心,在维,市民中心东区,深圳市市民中心,1楼2#,172.18.251.1(I-1FD2E),S5730-68C-SI-AC,华为,网络,21980107133GK6000504/21980107133GK6000177,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.251.1,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼2#,172.18.250.96(I-4FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000028,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.96,,,1,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼1#,172.18.250.91(I-4FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000284/21980107133GK6000297/21980107133GK6000025,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.91,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼1#,172.18.250.91(I-4FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000284/21980107133GK6000297/21980107133GK6000025,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.91,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,4楼1#,172.18.250.91(I-4FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000284/21980107133GK6000297/21980107133GK6000025,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.91,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼6#,172.18.250.86(I-3FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000249/21980107133GK6000278,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.86,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼6#,172.18.250.86(I-3FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000249/21980107133GK6000278,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.86,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼5#,172.18.250.81(I-3FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.81,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼5#,172.18.250.81(I-3FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.81,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼5#,172.18.250.81(I-3FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.81,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼4#,172.18.250.76(I-3FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.76,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼4#,172.18.250.76(I-3FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.76,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼4#,172.18.250.76(I-3FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000072/21980107133GK6000285/21980107133GK6000154,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.76,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼3#,172.18.250.71(I-3FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000653/21980107133GK6000181/21980107133GK6000117/21980107133GK6000293,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.71,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼3#,172.18.250.71(I-3FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000653/21980107133GK6000181/21980107133GK6000117/21980107133GK6000293,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.71,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼3#,172.18.250.71(I-3FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000653/21980107133GK6000181/21980107133GK6000117/21980107133GK6000293,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.71,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼3#,172.18.250.71(I-3FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000653/21980107133GK6000181/21980107133GK6000117/21980107133GK6000293,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.71,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼2#,172.18.250.66(I-3FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000503/21980107133GK6000370/21980107133GK6000092,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.66,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼2#,172.18.250.66(I-3FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000503/21980107133GK6000370/21980107133GK6000092,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.66,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼2#,172.18.250.66(I-3FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000503/21980107133GK6000370/21980107133GK6000092,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.66,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼1#,172.18.250.61(I-3FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000060/21980107133GK6000015/21980107133GK6000516,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.61,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼1#,172.18.250.61(I-3FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000060/21980107133GK6000015/21980107133GK6000516,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.61,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,3楼1#,172.18.250.61(I-3FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000060/21980107133GK6000015/21980107133GK6000516,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.61,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼2#,172.18.250.6(I-1FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000169/21980107133GK6000109,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.6,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,1楼2#,172.18.250.6(I-1FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000169/21980107133GK6000109,,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.6,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼6#,172.18.250.56(I-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000184/21980107133GK6000061/21980107133GK6000160,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.56,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼6#,172.18.250.56(I-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000184/21980107133GK6000061/21980107133GK6000160,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.56,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼6#,172.18.250.56(I-2FD6W),S5730-68C-SI-AC,华为,网络,21980107133GK6000184/21980107133GK6000061/21980107133GK6000160,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.56,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼5#,172.18.250.51(I-2FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000007/21980107133GK6000174,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.51,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼5#,172.18.250.51(I-2FD5W),S5730-68C-SI-AC,华为,网络,21980107133GK6000007/21980107133GK6000174,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.51,,,2,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼4#,172.18.250.46(I-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000182/21980107133GK6000086/21980107133GK6000245,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.46,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼4#,172.18.250.46(I-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000182/21980107133GK6000086/21980107133GK6000245,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.46,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼4#,172.18.250.46(I-2FD4W),S5730-68C-SI-AC,华为,网络,21980107133GK6000182/21980107133GK6000086/21980107133GK6000245,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.46,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼3#,172.18.250.41(I-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000248/21980107133GK6000157/21980107133GK6000129/21980107133GK6000267,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.41,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼3#,172.18.250.41(I-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000248/21980107133GK6000157/21980107133GK6000129/21980107133GK6000267,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.41,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼3#,172.18.250.41(I-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000248/21980107133GK6000157/21980107133GK6000129/21980107133GK6000267,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.41,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼3#,172.18.250.41(I-2FD3W),S5730-68C-SI-AC,华为,网络,21980107133GK6000248/21980107133GK6000157/21980107133GK6000129/21980107133GK6000267,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.41,,,4,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼2#,172.18.250.36(I-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.36,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼2#,172.18.250.36(I-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.36,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼2#,172.18.250.36(I-2FD2W),S5730-68C-SI-AC,华为,网络,21980107133GK6000166/21980107133GK6000156/21980107133GK6000114,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.36,,,3,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼1#,172.18.250.31(I-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000408/21980107133GK6000188/21980107133GK6000106/21980107133GK6000110/21980107133GK6000255,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.31,,,5,,办公网
网络部,市民中心,在维,市民中心西区,深圳市市民中心,2楼1#,172.18.250.31(I-2FD1W),S5730-68C-SI-AC,华为,网络,21980107133GK6000408/21980107133GK6000188/21980107133GK6000106/21980107133GK6000110/21980107133GK6000255,单路,Version 5.170 (S5730 V200R011C10SPC600),172.18.250.31,,,5,,办公网
